"Datetime","Tweet Id","Tweet","Username"
"2022-04-23 15:59:28+00:00","1517895943726989312","Puan memberi penghargaan untuk para aktivis, akademisi, dan tokoh lintas keilmuan yang ikut bersumbangsih agar substansi dari UU TPKS menjadi lebih konstruktif dan mewakili semua kepentingan. https://t.co/6nd3ahNDwF","urif_abdullah"
"2022-04-23 15:59:24+00:00","1517895926769397760","Puan Maharani mengapresiasi seluruh pihak yang ikut membantu mewujudkan pengesahan UU Tindak Pidana Kekerasan Seksual (TPKS). https://t.co/JkOwy18I8F","urif_abdullah"
"2022-04-23 15:50:16+00:00","1517893629360017408","Webinar Mengawal UU TPKS di Desa Ramah Perempuan dan Peduli Anak (DRPPA) https://t.co/Hy6CztTv1a https://t.co/keZnqn1QsH","jamindependent"
"2022-04-23 15:45:19+00:00","1517892380447416321","Sejak menjadi Menko PMK, Puan menjadi salah satu tokoh yang memperjuangkan agar UU TPKS disahkan.","Alambarzaahh"
"2022-04-23 15:44:59+00:00","1517892297064873984","Puan menegaskan, implementasi UU TPKS nantinya akan dapat menghadapi dan menyelesaikan kasus-kasus kekerasan seksual.","Alambarzaahh"
"2022-04-23 15:44:33+00:00","1517892190302842880","#Ramah Tamah dengan Kelompok Perempuan di DPR, Puan Serap Masukan Implementasi UU TPKS - Suara Pemred 
#PuanMaharani

https://t.co/0DxC6rbBGa","PUANnews"
"2022-04-23 15:43:41+00:00","1517891970336976896","Keberpihakan Puan pada isu perempuan, khususnya UU TPKS tunjukkan dirinya tegas dalam membela kepentingan perempuan.","Alambarzaahh"
"2022-04-23 15:43:05+00:00","1517891820860362752","Hal ini dilihat dari bagaimana Puan Maharani menempatkan diri serta mendorong perjuangan UU TPKS di DPR secara maksimal.","Alambarzaahh"
"2022-04-23 15:42:03+00:00","1517891560075309057","Puan Desak Pemerintah Selesaikan Aturan Turunan UU TPKS

Selengkapnya :
https://t.co/1CULFX6OCJ

#PDIPerjuangan
#MbakPuan #DPRRI
Cewenya Giselle Ronaldo Seram
Tri Suaka Tokyo Maguire Aura","BantengKuningan"
"2022-04-23 15:27:38+00:00","1517887933025374209","[PODCAST] Ngomong Politik - KSBO Tak Bisa Disolusi dengan UU TPKS

https://t.co/iSgZ40fc6n

#SekularismeSuburkanZina #AmbiguitasDemokrasi #IslamLarangZina","LuluWulandari19"
