"Datetime","Tweet Id","Tweet","Username"
"2021-10-14 04:42:04+00:00","1448509385723060225","/imissu haii ada yg bersedia diwawancara terkait pembelajaran tatap muka? Boleh reply+sebut fakultasnya yah krn butuh dr berbagai fakultas huhu. Open DM juga yah! Nanti aku jelasin detailnya lewat DM. Thank youuu!","unudmenfess"
"2021-10-14 04:41:00+00:00","1448509117295910912","Wali Kota Surabaya Eri Cahyadi memaparkan pembelajaran tatap muka (PTM) yang aman saat menjadi narasumber dalam talkshow bersama UNICEF dan Radio RRI yang digelar secara virtual dari ruang kerja Wali Kota Surabaya.

https://t.co/Br9gUPQj9r #pdiperjuangan","GesuriID"
"2021-10-14 04:40:43+00:00","1448509045774569479","Ketua Komisi IV DPRD Provinsi Kalimantan Selatan, M. Lutfi Saifuddin, melontarkan protes keras atas adanya kewajiban swab antigen bagi siswa tingkat SMA/SMK yang ingin mengikuti pembelajaran tatap muka (PTM) di sekolah. #SuaraGerindra https://t.co/IgQnxx4qCT","Gerindra"
"2021-10-14 04:31:55+00:00","1448506831211360258","Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi (Kemendikbudristek) kembali menyalurkan bantuan kuota data internet untuk mendukung kelancaran pelaksanaan pembelajaran tatap muka (PTM) terbatas yang masih dikombinasikan dengan pembelajaran jarak jauh (PJJ). https://t.co/9ukqnh8SjS","lawancovid19_id"
"2021-10-14 04:23:55+00:00","1448504819220561923","Kini kita telah melakukan Pembelajaran Tatap Muka (PTM) terbatas. Berkat kerjasama semua pihak kita telah berhasil melewati masa yang penuh tantangan. PTM terbatas harus dilaksanakan dengan prokes ketat. 

@jokowi Lawan Pandemi https://t.co/HM13zQ0aVL","_riverheaven"
"2021-10-14 04:20:52+00:00","1448504051138629634","Satgas Prokes PON XX Dukung Pembelajaran Tatap Muka Aman Covid di Mimika
https://t.co/fO5nN3pv0L","tvdesanews"
"2021-10-14 04:18:40+00:00","1448503499617017864","OHH PTM TU PEMBELAJARAN TATAP MUKA gue kira ujian","jenobmw"
"2021-10-14 04:10:26+00:00","1448501425651138562","@convomf aku nangis di dunia ini yang paling banyak digunakan oleh banyak orang yang tidak bisa di download di sini adalah salah satu dari mereka yang nyetir mobil bekas suntik vitamin ini membantu persiapan kita dalam melakukan pembelajaran tatap muka belum ada komentar link ke posting","jjaehyungf"
"2021-10-14 04:10:15+00:00","1448501379262083072","Satgas Prokes #PONPapuaHebat juga membagikan ribuan masker ke sekolah dan tempat ibadah di kota Jayapura. BNPB mengajak masyarakat untuk selalu patuh prokes. Terlebih kegiatan Pembelajaran Tatap Muka mulai dilaksanakan.","yulakusuma"
"2021-10-14 04:10:04+00:00","1448501333200277510","💙 :

yang kuliah, udah pada siap ptm? (pembelajaran tatap muka)","convomf"
"2021-10-14 04:03:01+00:00","1448499561249472517","Pembelajaran tatap muka perlu dilakukan segera
Jokowi Kebanggaan Kita https://t.co/NLfh4zTgI2","BgKruts"
"2021-10-14 04:02:52+00:00","1448499523735605260","Pembelajaran tatap muka perlu dilakukan segera
Jokowi Kebanggaan Kita https://t.co/QWFsu549Rv","BgKruts"
"2021-10-14 04:02:41+00:00","1448499475060641794","Pembelajaran tatap muka perlu dilakukan segera
Jokowi Kebanggaan Kita https://t.co/67PSkt3KAT","BgKruts"
"2021-10-14 04:02:18+00:00","1448499377987719169","Kanit Binpolmas Polres Pelabuhan Tanjung Priok  Ipda Sardi dan Anggota Pol Sub Sektor Muara Angke Bripka Amin Tapis  .  melaksanakan giat Sambang sekaligus monitoring penerapan protokol kesehatan ke Sekolah SDN 03 Muara Angke yang sedang mengadakan giat Pembelajaran  Tatap Muka. https://t.co/SHbf35NNwa","restanjungpriok"
"2021-10-14 03:59:53+00:00","1448498769201451011","Anggota Koramil 13/Nogosari bersama Anggota Polsek Nogosari melaksanakan pengecekan protokol kesehatan dalam giat Pembelajaran Tatap Muka (PTM) di SMKN 1 Nogosari. https://t.co/cRRgjLDN5F","KoramilN"
"2021-10-14 03:58:27+00:00","1448498410416267267","@tribunnews Pemerhati sosial: Pembelajaran tatap muka perlu segera dilakukan
Vaksin Lindungi Indonesia https://t.co/92c6FdyUCp","AseekKita"
"2021-10-14 03:58:02+00:00","1448498303750979584","@mediaindonesia Pemerhati sosial: Pembelajaran tatap muka perlu segera dilakukan
Vaksin Lindungi Indonesia https://t.co/ESep7CyNCW","AseekKita"
"2021-10-14 03:48:33+00:00","1448495917464571905","Pengecekan Penerapan Protokol Kesehatan Dalam Kegiatan Pembelajaran Tatap Muka di Sekolah di Wilayah Hukum Polsek Bintan Timur Polres Bintan https://t.co/4TvXACrYse","HPolsekbintim"
"2021-10-14 03:42:54+00:00","1448494497625624584","Pembelajaran Tatap muka ( PTM) dapat mendorong motivasi belajar. 

Jokowi Kebanggaan Kita https://t.co/p6INNXy02V","Putra15539002"
"2021-10-14 03:42:51+00:00","1448494482849030147","Pembelajaran tatap muka (PTM) harus segera dilakukan. 

Jokowi Kebanggaan Kita https://t.co/MKVvxOWFFW","Putra15539002"
"2021-10-14 03:42:39+00:00","1448494435600273414","Dilakukannya Pembelajaran tatap muka  menjadi suatu yang baik. 

Jokowi Kebanggaan Kita https://t.co/RYQxcTLm0C","Putra15539002"
"2021-10-14 03:37:36+00:00","1448493164642381824","SATLANTAS AWASI KETAT PROKES DISEKOLAHAN PADA PELAKSANAAN PEMBELAJARAN SECARA TATAP MUKA https://t.co/sGKjdQ0lWR","mcreativepky"
"2021-10-14 03:37:22+00:00","1448493102621020165","Pembelajaran Tatap muka ( PTM) dapat mendorong motivasi belajar. 

Jokowi Kebanggaan Kita https://t.co/hdL7YnxJmj","AnakInd85147895"
"2021-10-14 03:37:16+00:00","1448493078432534530","Pembelajaran tatap muka (PTM) harus segera dilakukan. 

Jokowi Kebanggaan Kita https://t.co/AxA0r6eAaq","AnakInd85147895"
"2021-10-14 03:36:54+00:00","1448492985222533126","Dilakukannya Pembelajaran tatap muka  menjadi suatu yang baik. 

Jokowi Kebanggaan Kita https://t.co/2OioHGZJMl","AnakInd85147895"
